wbid	deletion	N2
Y73F8A.10	WBGene00013519	0.362719801816998	0.218921219329348
Y73F8A.11	WBGene00013520	0.661273809772199	0.910207093106016
Y73F8A.1159	WBGene00194930	0.362718757418343	0.968937890568505
Y73F8A.12	WBGene00013521	NA	NA
Y73F8A.13	WBGene00013522	91.8957145391773	72.0338025633423
Y73F8A.14	WBGene00013523	0.362720604345814	0.274926972897472
Y73F8A.15	WBGene00013524	0.186229379438537	0.274926316556657
Y73F8A.16	WBGene00006558	30.9487116309001	39.7720832862228
Y73F8A.17	WBGene00006559	44.3123505525781	53.2386146840577
Y73F8A.18	WBGene00013525	0.362719801816998	0.218921219329348
Y73F8A.19	WBGene00006441	7.34833099232028	25.1647896537987
Y73F8A.2	WBGene00013517	2.24952698493174	10.1703368605841
Y73F8A.20	WBGene00013526	1.01152179313709	3.38252891868007
Y73F8A.21	WBGene00003604	36.4105139355345	66.7384113322034
Y73F8A.22	WBGene00013527	0.938783780557271	0.348863386065303
Y73F8A.23	WBGene00013528	1.08735438951014	1.04474423182813
Y73F8A.24	WBGene00013529	269.206151799906	338.998943719517
Y73F8A.25	WBGene00013530	1079.23950799693	1648.50514271194
Y73F8A.26	WBGene00013531	197.336568751789	210.47976688355
Y73F8A.27	WBGene00013532	734.386288089964	691.310445852404
Y73F8A.3	WBGene00005625	0.186229379438537	0.274926316556657
Y73F8A.30	WBGene00013534	3.61846934223026	13.872107655097
Y73F8A.32	WBGene00013536	5.65684852483582	11.8031425186338
Y73F8A.33	WBGene00013537	1.01733915756603	0.354713757634839
Y73F8A.34	WBGene00013538	2163.88052803892	2378.1052626213
Y73F8A.35	WBGene00013539	3.0580205260452	24.9124720260015
Y73F8A.36	WBGene00044259	11.3098986024917	17.9056385209454
Y73F8A.5	WBGene00013518	102.484117154276	209.536557992407
Y73F8A.6	WBGene00000370	168.095003048029	282.770494690987
Y73F8A.8	WBGene00004170	NA	NA
Y73F8A.9	WBGene00004171	NA	NA
Y74C10AL.2	WBGene00022280	523.296293097709	528.293426120252
Y74C10AR.1	WBGene00001232	2089.89880551878	2297.11267671095
Y74C10AR.2	WBGene00022282	5.82745799873823	5.23885719796098
Y74C10AR.3	WBGene00022281	284.819877510405	400.774490436267
Y74C9A.1	WBGene00022275	0.362719456598571	2.09549492905874
Y74C9A.2	WBGene00022276	97.8194701720259	142.650044537775
Y74C9A.3	WBGene00022277	386.530091431855	392.916706552175
Y74C9A.4	WBGene00022278	809.438059405657	842.353380526709
Y74C9A.5	WBGene00022279	263.714306821657	328.466267486029
Y74E4A.1	WBGene00022283	320.433767798691	519.756095065593
Y75B12A.2	WBGene00013566	62.4988804148228	71.4929394240367
Y75B12B.1	WBGene00013567	7.53219934182602	7.157841301735
Y75B12B.10	WBGene00013572	NA	NA
Y75B12B.11	WBGene00013573	9.75538931342964	15.798275900657
Y75B12B.13	WBGene00045402	NA	NA
Y75B12B.2	WBGene00000883	7397.16330190867	4414.35559632571
Y75B12B.3	WBGene00013568	3.62570414699759	3.25312040490037
Y75B12B.4	WBGene00013569	48.0349731681464	61.2833898215876
Y75B12B.5	WBGene00000879	NA	NA
Y75B12B.6	WBGene00004037	97.633667289619	139.235346258843
Y75B12B.7	WBGene00005748	1.01799795839806	0.274379958161363
Y75B12B.8	WBGene00013570	NA	NA
Y75B7AL.1	WBGene00022284	58.0981143352719	71.3177792266112
Y75B7AL.2	WBGene00022285	11.433985191889	21.9888946810546
Y75B7AL.3	WBGene00004923	42.9894180733304	65.6287328474963
Y75B7AL.4	WBGene00022286	2761.62343744712	4877.20964443419
Y75B7AR.1	WBGene00022287	94.1726978516604	191.839195076524
Y75B7B.1	WBGene00022288	5.83583287546742	7.75383427515616
Y75B7B.2	WBGene00022289	0.186229379438537	0.274926316556657
Y75B8A.1	WBGene00004024	304.029772432414	278.750796247843
Y75B8A.10	WBGene00013547	19.2386700729031	10.851565039038
Y75B8A.11	WBGene00013548	4.44622996194287	5.72573664408816
Y75B8A.12	WBGene00003892	71.9432547126909	87.1728700570264
Y75B8A.13	WBGene00013549	755.779545679339	975.245517194092
Y75B8A.14	WBGene00013550	293.858406424937	273.016539615433
Y75B8A.16	WBGene00013551	164.215628135021	173.444668423495
Y75B8A.17	WBGene00013552	2462.80675586043	2652.63934788121
Y75B8A.18	WBGene00013553	467.939212962145	375.918748169139
Y75B8A.19	WBGene00013554	334.068080505177	329.374157603011
Y75B8A.2	WBGene00003779	318.591107127515	273.447346491273
Y75B8A.20	WBGene00001724	292.896198228744	532.541054457766
Y75B8A.21	WBGene00013555	1.30421054386315	1.41109590358553
Y75B8A.22	WBGene00006571	1934.15812359017	2884.67654221025
Y75B8A.23	WBGene00013556	9.48931302574776	5.94288850550513
Y75B8A.24	WBGene00013557	1158.37327373859	1778.96393542304
Y75B8A.25	WBGene00013558	976.87099184798	1399.36946356936
Y75B8A.26	WBGene00003414	64.4047074634718	104.882799628703
Y75B8A.27	WBGene00004172	46.6057928610993	44.5776678143131
Y75B8A.28	WBGene00013559	6.03151205835987	8.69797477475709
Y75B8A.29	WBGene00013560	196.347017620343	170.747975951349
Y75B8A.3	WBGene00013540	31.6803840585081	37.4171307028681
Y75B8A.30	WBGene00004085	916.768169496054	824.05507471403
Y75B8A.31	WBGene00013561	509.034862444927	471.829567218889
Y75B8A.32	WBGene00013562	2.9714872619385	6.00877368788111
Y75B8A.33	WBGene00013563	2.32482840282894	2.98663264075564
Y75B8A.34	WBGene00013564	1.01066928197639	2.75928491303663
Y75B8A.35	WBGene00006986	86.2816805185173	153.146759936067
Y75B8A.37	WBGene00013565	NA	NA
Y75B8A.39	WBGene00023483	0.362720569109508	0.272190960426391
Y75B8A.4	WBGene00013541	146.843074580668	155.357289550476
Y75B8A.44	WBGene00194855	2.23069654815432	1.36849611456136
Y75B8A.5	WBGene00013542	122.321644542567	222.908406895112
Y75B8A.6	WBGene00013543	801.302978149677	1042.00757289804
Y75B8A.7	WBGene00013544	649.8428491573	875.210083163111
Y75B8A.8	WBGene00013545	1599.83735680529	2479.33272586358
Y75B8A.9	WBGene00001636	311.163157424847	318.794135010616
Y75D11A.1	WBGene00022290	NA	NA
Y75D11A.2	WBGene00022291	0.186229379438537	0.274926316556657
Y75D11A.3	WBGene00022292	61.6019279267129	55.6938797307709
Y75D11A.6	WBGene00044561	NA	NA
Y76A2A.1	WBGene00006509	0.36271993712667	1.61017634322394
Y76A2A.2	WBGene00000834	885.954621500975	1429.84955743699
Y76A2B.1	WBGene00004075	4541.563395658	6567.52376816369
Y76A2B.2	WBGene00013574	98.4623011146713	185.367805502554
Y76A2B.3	WBGene00013575	499.324628505679	689.988165273716
Y76A2B.4	WBGene00013576	328.163703694114	268.21885094581
Y76A2B.5	WBGene00013577	827.299032588352	915.535882134526
Y76A2B.6	WBGene00013578	408.399654739616	426.853788752041
Y76B12C.1	WBGene00022295	15.3047825621391	34.7149909679735
Y76B12C.2	WBGene00022296	908.35416919055	1110.01111344846
Y76B12C.3	WBGene00022297	858.534611120933	707.32949306261
Y76B12C.4	WBGene00022298	13.5176796301419	15.4876447608974
Y76B12C.6	WBGene00022300	539.088507920949	1027.22907932845
Y76B12C.7	WBGene00022301	1204.26760624757	1663.03532007878
Y76B12C.8	WBGene00022302	43.5999675248463	35.2273757211874
Y76B12C.9	WBGene00022303	1.66779811587021	2.75575332868537
Y76G2A.1	WBGene00022304	NA	NA
Y76G2A.2	WBGene00022305	NA	NA
Y77E11A.1	WBGene00022306	1228.66030720806	1310.15443870001
Y77E11A.10	WBGene00000546	220.982211355905	210.628251812658
Y77E11A.11	WBGene00000547	835.882724994097	1089.98180130404
Y77E11A.12	WBGene00022313	42.9568853845402	91.6467831198429
Y77E11A.13	WBGene00003806	1237.75412010522	1298.29910742896
Y77E11A.14	WBGene00022314	25.2053192165558	33.4298399668887
Y77E11A.15	WBGene00000680	4.4455508383682	12.8996313519011
Y77E11A.16	WBGene00044464	0.362719907489512	1.37147974796449
Y77E11A.2	WBGene00022307	162.885518720894	228.536913904337
Y77E11A.3	WBGene00022308	0.362719742253315	0.354423632272152
Y77E11A.4	WBGene00002180	166.595004764373	160.630587064622
Y77E11A.6	WBGene00022309	184.670628759543	179.716747146729
Y77E11A.7	WBGene00022310	2118.4412113064	2309.79549483179
Y77E11A.8	WBGene00022311	9.40299271695546	10.9111315552734
Y77E11A.9	WBGene00022312	17.5325559694332	17.7295217678772
Y79H2A.1	WBGene00000273	1022.29169025644	1832.14620382618
Y79H2A.11	WBGene00006993	354.631831359649	556.956500289529
Y79H2A.12	WBGene00043997	0.701381381725392	1.1419086309255
Y79H2A.2	WBGene00013579	1.72812971705083	0.911820747530835
Y79H2A.3	WBGene00013580	2378.43721824536	3912.13710360508
Y79H2A.4	WBGene00013581	0.18622936134811	0.272190420537235
Y79H2A.6	WBGene00000201	1149.90553105289	1192.72157840106
Y7A5A.1	WBGene00012407	86.1488147551127	94.8134746373235
Y7A5A.10	WBGene00044154	4.16235111736521	3.10465833413987
Y7A5A.11	WBGene00044155	0.650185930420803	0.829849169275079
Y7A5A.13	WBGene00195210	NA	NA
Y7A5A.2	WBGene00012408	12.4132765326497	15.9847656791227
Y7A5A.3	WBGene00012409	0.362718938256683	0.853200277621828
Y7A5A.5	WBGene00012411	0.362720569109508	0.272190960426391
Y7A5A.6	WBGene00012412	3.75849426360948	3.95443645278819
Y7A5A.7	WBGene00012413	0.652369368003429	2.06975713022943
Y7A5A.8	WBGene00012414	0.186229379438537	0.274926316556657
Y7A5A.9	WBGene00012415	1.01236664835278	0.417576978126507
Y7A9A.1	WBGene00012416	1.6687080131585	3.99973905165138
Y7A9C.7	WBGene00023514	0.186229379438537	0.274926316556657
Y7A9C.8	WBGene00023518	NA	NA
Y7A9C.9	WBGene00023517	0.362719742253315	0.354423632272152
Y7A9D.1	WBGene00012420	1146.57882517181	908.520636784401
Y80D3A.1	WBGene00006945	390.695493782451	490.702816537638
Y80D3A.10	WBGene00013588	7.23992789738347	16.1193039540169
Y80D3A.2	WBGene00001258	1945.85760895596	3900.10881564283
Y80D3A.3	WBGene00013583	529.241879453929	459.442457808866
Y80D3A.4	WBGene00013584	84.8586220106093	66.4102978990089
Y80D3A.5	WBGene00013585	260.135108245444	467.651644715858
Y80D3A.7	WBGene00004236	47.877347382769	57.6534415822022
Y80D3A.8	WBGene00013586	2.10522549006969	2.82292491247246
Y80D3A.9	WBGene00013587	107.014613260205	66.8191471589075
Y81B9A.1	WBGene00022315	0.362718761435354	0.572135793092239
Y81B9A.2	WBGene00022316	3.16348930787547	1.70820462149389
Y81B9A.3	WBGene00022317	0.362719801816998	0.218921219329348
Y81B9A.4	WBGene00044581	0.186229379438537	0.274926316556657
Y81G3A.1	WBGene00013590	2.68634957899006	1.08837796723403
Y81G3A.2	WBGene00014953	NA	NA
Y81G3A.3	WBGene00013591	726.9192260488	1187.3254555256
Y81G3A.4	WBGene00013592	26.0929595098869	39.9035969701345
Y81G3A.5	WBGene00000661	10.437164595348	8.20027526560825
Y81G3A.6	WBGene00195150	8.85330883988648	4.13100851028886
Y82E9BL.1	WBGene00022318	0.186228717682674	1.07237735255226
Y82E9BL.10	WBGene00022326	7.18277843171442	3.78067531909317
Y82E9BL.11	WBGene00022327	0.659433925122023	0.586651847006227
Y82E9BL.12	WBGene00022328	0.74080367503107	0.274927675954803
Y82E9BL.13	WBGene00022329	8.24781564021305	21.1107638378342
Y82E9BL.14	WBGene00022330	2.74961625198394	2.39893179215113
Y82E9BL.15	WBGene00022331	2.39068733419661	8.71837495107553
Y82E9BL.16	WBGene00022332	0.186228419662297	0.472154897910525
Y82E9BL.17	WBGene00022333	0.657543877817436	1.77927298860745
Y82E9BL.18	WBGene00044402	1.20293757704467	0.324090606788407
Y82E9BL.19	WBGene00194735	0.186229670085316	0.322849407497959
Y82E9BL.2	WBGene00022319	68.0029655772808	53.7600402670151
Y82E9BL.3	WBGene00022320	63.7282429471941	73.0161209398882
Y82E9BL.4	WBGene00022321	NA	NA
Y82E9BL.5	WBGene00022322	69.5680743863447	81.6097429532891
Y82E9BL.6	WBGene00022323	32.8832961009017	46.7533691548815
Y82E9BL.7	WBGene00022324	1.09955747370626	0.349218248044361
Y82E9BL.8	WBGene00022325	1.30607807144289	1.31490944782944
Y82E9BR.1	WBGene00022334	421.481985795798	303.818764508141
Y82E9BR.10	WBGene00022343	0.362718973773748	0.416259131534945
Y82E9BR.11	WBGene00022344	1.23446376759668	1.53627070847649
Y82E9BR.12	WBGene00022345	1.07237428384945	1.54853077174342
Y82E9BR.13	WBGene00022346	12.3282809914785	16.4724115767263
Y82E9BR.14	WBGene00022347	686.650427533921	604.561524876246
Y82E9BR.15	WBGene00001236	1237.86065827887	1639.74624782461
Y82E9BR.16	WBGene00022348	1911.57968051225	2070.9422771381
Y82E9BR.17	WBGene00022349	1926.93427357237	1344.27726504064
Y82E9BR.18	WBGene00022350	490.123159168462	878.384221853633
Y82E9BR.19	WBGene00022351	86.8360873734475	143.088739324206
Y82E9BR.2	WBGene00022335	117.156730130359	122.65950549617
Y82E9BR.20	WBGene00022352	17.635239132706	16.382887523548
Y82E9BR.21	WBGene00022353	22.8105957887616	49.4389177603404
Y82E9BR.22	WBGene00022354	466.013749218723	462.30355671898
Y82E9BR.23	WBGene00044761	22.2205970950067	33.0646907616753
Y82E9BR.25	WBGene00194746	0.186226623423706	0.953093329415004
Y82E9BR.3	WBGene00022336	24947.2922183839	31057.2968959064
Y82E9BR.4	WBGene00022337	10.6094535124274	8.06232476439527
Y82E9BR.5	WBGene00022338	3.34186907660024	7.94280114074343
Y82E9BR.6	WBGene00022339	6.49098362376373	4.06327795748547
Y82E9BR.7	WBGene00022340	0.186229819131964	0.350578870948511
Y82E9BR.8	WBGene00022341	0.959953673131795	1.36739785124241
Y82E9BR.9	WBGene00022342	NA	NA
Y87G2A.1	WBGene00013593	1315.04050561993	1652.91642433208
Y87G2A.10	WBGene00013598	745.336315514252	619.279279379486
Y87G2A.11	WBGene00013599	87.3551114689095	105.154464452523
Y87G2A.12	WBGene00013600	1.01107000602744	1.44686644837616
Y87G2A.13	WBGene00013601	412.17504438467	473.093959975918
Y87G2A.14	WBGene00003585	15.3115816135743	10.6653692322395
Y87G2A.15	WBGene00001704	6.59111128566439	13.189175316151
Y87G2A.16	WBGene00013602	7.68310234037995	8.28258816470694
Y87G2A.17	WBGene00013603	212.412194288627	203.372417551724
Y87G2A.18	WBGene00013604	405.960829756015	306.718554245837
Y87G2A.19	WBGene00044260	112.038919715103	170.543159934571
Y87G2A.2	WBGene00013594	176.138122570731	150.167005149846
Y87G2A.20	WBGene00044261	3.34163736329737	2.10339473066815
Y87G2A.3	WBGene00013595	1140.95048310269	1118.51383378404
Y87G2A.4	WBGene00000089	53.5386069210805	104.833571383936
Y87G2A.5	WBGene00006936	767.468295839356	946.632536895624
Y87G2A.6	WBGene00000891	912.712807314041	1038.23827920759
Y87G2A.7	WBGene00013596	793.19600510809	852.485777555353
Y87G2A.8	WBGene00013597	1017.40447105788	1145.26235370542
Y87G2A.9	WBGene00006709	502.667110216388	450.910459569006
Y8A9A.2	WBGene00021171	12.5281403644719	27.2155065199474
Y8A9A.3	WBGene00021172	3.14647467615099	1.05374468786233
Y8A9A.4	WBGene00021173	1.31477923991445	1.1317056957885
Y8A9A.5	WBGene00021174	29.0464713579169	23.4726936895111
Y8A9A.6	WBGene00002115	0.186230134262621	0.41729940159981
Y8G1A.1	WBGene00021175	1.00629670812745	1.8182682707
Y8G1A.2	WBGene00002135	1566.6815391636	1614.95256537925
Y92C3A.3	WBGene00022356	0.655074955722453	1.12546613411682
Y92C3B.1	WBGene00022357	425.904033342176	297.607622704958
Y92C3B.2	WBGene00006697	2792.54179982638	3931.54774229676
Y92C3B.3	WBGene00004277	612.593349259057	658.480101722213
Y92H12A.1	WBGene00005077	3535.58710150448	4539.1335891091
Y92H12A.2	WBGene00022358	182.946345959648	288.992131003369
Y92H12A.3	WBGene00022359	103.304906779131	208.842255709199
Y92H12A.4	WBGene00022360	299.196119538132	609.343835403435
Y92H12A.5	WBGene00022361	1058.33261328714	2139.61167322512
Y92H12BL.1	WBGene00022363	369.430783221226	525.586826706628
Y92H12BL.2	WBGene00022364	NA	NA
Y92H12BL.4	WBGene00022365	240.545751272477	300.093418286136
Y92H12BL.5	WBGene00022366	175.603518522471	351.468835601964
Y92H12BM.1	WBGene00022367	115.253659273261	159.317292249469
Y92H12BR.2	WBGene00022368	1387.93375421357	1500.59319801291
Y92H12BR.3	WBGene00022369	2628.46098950825	3939.02343629481
Y92H12BR.4	WBGene00022370	7.83185794650343	6.50483563006198
Y92H12BR.6	WBGene00022371	135.970804526831	121.09818938983
Y92H12BR.7	WBGene00022372	345.413240480706	552.181288695503
Y92H12BR.8	WBGene00022373	517.111599689007	592.086883134291
Y94A7B.1	WBGene00005496	0.740806875367994	0.21892172548753
Y94A7B.11	WBGene00050893	0.606534243961354	0.95561320935167
Y94A7B.3	WBGene00005495	NA	NA
Y94A7B.4	WBGene00005500	0.186229379438537	0.274926316556657
Y94A7B.5	WBGene00005502	0.709092806743258	0.635609468272178
Y94A7B.6	WBGene00005504	0.362718780488324	0.534212276014858
Y94A7B.7	WBGene00005507	0.18622909616839	0.745307790711925
Y94A7B.8	WBGene00005505	0.186229379438537	0.274926316556657
Y94A7B.9	WBGene00005508	NA	NA
Y94H6A.1	WBGene00022374	4.92843504813691	14.1226315296423
Y94H6A.10	WBGene00022382	64.5516428508996	90.2069960438556
Y94H6A.11	WBGene00044651	811.95445570952	1057.65458676562
Y94H6A.12	WBGene00050885	85.1048552002443	80.7862742353696
Y94H6A.2	WBGene00022375	0.186226710307896	0.888860341121756
Y94H6A.3	WBGene00022376	811.892069728839	806.752799582147
Y94H6A.4	WBGene00022377	9.21838659589637	10.0868586393044
Y94H6A.5	WBGene00022378	1234.46343113605	1051.20385125837
Y94H6A.6	WBGene00006705	96.1871844642505	157.070697182038
Y94H6A.7	WBGene00022379	95.3828441207934	83.6931968077655
Y94H6A.8	WBGene00022380	1547.91674205539	1522.61369029737
Y94H6A.9	WBGene00022381	1397.58199624448	1360.56159448107
Y95B8A.1	WBGene00003548	83.9326835879113	128.359520357264
Y95B8A.10	WBGene00022389	96.0118173907595	316.211489741107
Y95B8A.11	WBGene00022390	32.918248715638	25.8050423340253
Y95B8A.12	WBGene00022391	32.1620933096685	60.1284417033404
Y95B8A.2	WBGene00022383	146.476144032676	142.824588814498
Y95B8A.4	WBGene00022385	1.36269455763499	1.12092796121552
Y95B8A.5	WBGene00001678	560.657163171647	822.29606233166
Y95B8A.6	WBGene00022386	23.1959480728226	28.0235227027701
Y95B8A.7	WBGene00022387	1399.05766214544	2453.96547366051
Y95B8A.8	WBGene00022388	0.18622936134811	0.272190420537235
Y95D11A.1	WBGene00013605	239.614911817639	228.411744980204
Y95D11A.3	WBGene00045434	458.91920568131	454.029433330231
Y97E10AL.1	WBGene00022392	2.47644476947488	1.22888986108696
Y97E10AL.2	WBGene00022393	1085.47741360441	1118.67624351298
Y97E10AL.3	WBGene00022394	308.387426375785	252.891289999121
Y97E10AM.1	WBGene00022395	11.2300201662055	11.1640104948997
Y97E10AR.1	WBGene00022396	517.876282721378	961.129373048324
Y97E10AR.2	WBGene00022397	93.5383660065061	162.861314465286
Y97E10AR.3	WBGene00022398	413.446629348086	354.559066574277
Y97E10AR.4	WBGene00022399	344.847187162101	363.81606948005
Y97E10AR.5	WBGene00022400	648.925257734278	541.686295946762
Y97E10AR.6	WBGene00022401	740.305460179045	738.196717775796
Y97E10AR.7	WBGene00022402	558.861155544325	520.707672675835
Y97E10AR.8	WBGene00044552	1.01015569230156	2.41739237670709
Y97E10B.1	WBGene00022403	0.362720604345814	0.274926972897472
Y97E10B.10	WBGene00022409	0.362719451225497	2.03892377053275
Y97E10B.2	WBGene00022404	0.362719801816998	0.218921219329348
Y97E10B.3	WBGene00022405	1.3748408926053	0.823473372902531
Y97E10B.4	WBGene00022406	0.362721291126757	0.498287235355057
Y97E10B.7	WBGene00003575	0.658884792379036	1.34957608051228
Y97E10B.9	WBGene00022408	0.362720604345814	0.274926972897472
Y97E10C.1	WBGene00022410	2769.88758850375	5076.63164201441
Y9C12A.1	WBGene00021185	26.6482070894437	45.248212280113
Y9C2UA.1	WBGene00012421	90.0922060036443	107.27572144946
Y9C2UA.2	WBGene00012422	0.186229379438537	0.274926316556657
Y9C9A.1	WBGene00021176	0.186229379438537	0.274926316556657
Y9C9A.10	WBGene00006201	0.740806875367994	0.21892172548753
Y9C9A.11	WBGene00006202	0.362719801816998	0.218921219329348
Y9C9A.12	WBGene00021179	0.186229379438537	0.274926316556657
Y9C9A.13	WBGene00021180	85.7064054674713	89.8492668602032
Y9C9A.15	WBGene00021182	NA	NA
Y9C9A.16	WBGene00021183	0.724883027562992	0.767546492155758
Y9C9A.17	WBGene00021184	NA	NA
Y9C9A.18	WBGene00006204	NA	NA
Y9C9A.2	WBGene00006209	0.36271928924024	0.769601713286428
Y9C9A.3	WBGene00006208	0.186227158932052	0.539566354177369
Y9C9A.4	WBGene00006213	0.362719801816998	0.218921219329348
Y9C9A.5	WBGene00021177	0.362721318235534	4.37608482985859
Y9C9A.6	WBGene00006212	1.88398295393537	4.32414986526696
Y9C9A.7	WBGene00006199	NA	NA
Y9C9A.8	WBGene00021178	5.20382025211637	14.5343714506635
Y9C9A.9	WBGene00006203	0.186229379438537	0.274926316556657
Y9D1A.1	WBGene00021186	361.93044244778	326.583819581283
Y9D1A.2	WBGene00021187	13.0997135050117	18.1292702342071
ZC101.1	WBGene00013851	313.203640106319	852.434435774801
ZC101.2	WBGene00006787	4978.95963412112	11215.0576988213
ZC101.3	WBGene00013852	293.939117433776	468.087167492775
ZC116.1	WBGene00013853	27.5917373652184	7.82086346955654
ZC116.2	WBGene00013854	0.967768737187891	2.68566183445918
ZC116.3	WBGene00013855	161.134015984753	384.492856661474
ZC116.5	WBGene00119204	0.186229851218146	0.356853162504541
ZC123.1	WBGene00022517	845.651548530962	1952.58460758405
ZC123.3	WBGene00022518	1243.56229311912	2865.9602782998
ZC123.4	WBGene00022519	140.080427146578	245.917648890894
ZC13.1	WBGene00022502	306.639471742638	405.867596162492
