gene	WBID	chr	start	stop
T21C9.9	WBGene00011895	CHROMOSOME_V	10590527	10592556
T21C9.11	WBGene00011896	CHROMOSOME_V	10594065	10594883
T21C9.13	WBGene00011898	CHROMOSOME_V	10597293	10598643
T21C9.12	WBGene00011897	CHROMOSOME_V	10599083	10602126
H09F14.1	WBGene00010375	CHROMOSOME_V	10612914	10615490
F32G8.4	WBGene00009340	CHROMOSOME_V	10557950	10560769
T21C9.1	WBGene00011890	CHROMOSOME_V	10576488	10578682
T21C9.4	WBGene00011892	CHROMOSOME_V	10578404	10579089
T21C9.5	WBGene00003065	CHROMOSOME_V	10579285	10580671
C32C4.7	WBGene00044286	CHROMOSOME_V	10651857	10654244
H27A22.1	WBGene00010418	CHROMOSOME_V	10602436	10605558
F29F11.2	WBGene00009255	CHROMOSOME_V	10654402	10656955
F25D1.1	WBGene00006460	CHROMOSOME_V	10532872	10536211
F29F11.4	WBGene00006667	CHROMOSOME_V	10667564	10670839
F29F11.6	WBGene00001747	CHROMOSOME_V	10682400	10686485
C32C4.5	WBGene00003114	CHROMOSOME_V	10633036	10635390
C05A2.1	WBGene00004083	CHROMOSOME_V	10702528	10704889
C32C4.2	WBGene00000174	CHROMOSOME_V	10648424	10651800
C32C4.8	WBGene00194781	CHROMOSOME_V	10648696	10650134
F28H7.1	WBGene00005610	CHROMOSOME_V	10742445	10743729
ZC302.2	WBGene00013862	CHROMOSOME_V	10737095	10739324
ZC302.3	WBGene00013863	CHROMOSOME_V	10739255	10741437
F28H7.11	WBGene00005609	CHROMOSOME_V	10744621	10746449
F29F11.3	WBGene00009256	CHROMOSOME_V	10658172	10659637
F29F11.1	WBGene00005022	CHROMOSOME_V	10659609	10661448
F28H7.2	WBGene00009236	CHROMOSOME_V	10747923	10748918
F28H7.4	WBGene00009238	CHROMOSOME_V	10746527	10747317
F29F11.5	WBGene00000445	CHROMOSOME_V	10672437	10675623
T28B11.1	WBGene00012117	CHROMOSOME_V	10712141	10732402
F28H7.3	WBGene00009237	CHROMOSOME_V	10749349	10750766
F28H7.7	WBGene00009240	CHROMOSOME_V	10751036	10754127
F28H7.6	WBGene00009239	CHROMOSOME_V	10754402	10756608
ZC302.1	WBGene00003405	CHROMOSOME_V	10733908	10736824
F32G8.6	WBGene00000298	CHROMOSOME_V	10564854	10566441
T21C9.3	WBGene00011891	CHROMOSOME_V	10572894	10575728
T21C9.2	WBGene00006934	CHROMOSOME_V	10566371	10576398
D1054.8	WBGene00008375	CHROMOSOME_V	10784252	10785349
D1054.10	WBGene00008377	CHROMOSOME_V	10791954	10792810
D1054.11	WBGene00008378	CHROMOSOME_V	10793774	10794904
F28H7.8	WBGene00009241	CHROMOSOME_V	10758939	10760648
F28H7.9	WBGene00009242	CHROMOSOME_V	10760637	10762770
D1054.12	WBGene00005399	CHROMOSOME_V	10796842	10798137
C32C4.1	WBGene00007862	CHROMOSOME_V	10636000	10645105
C32C4.3	WBGene00007863	CHROMOSOME_V	10644998	10646942
D1054.2	WBGene00003923	CHROMOSOME_V	10770300	10771332
F28H7.10	WBGene00003838	CHROMOSOME_V	10764345	10768434
D1054.1	WBGene00008370	CHROMOSOME_V	10768424	10769988
C29A12.1	WBGene00007797	CHROMOSOME_V	10812323	10813384
D1054.3	WBGene00008371	CHROMOSOME_V	10771428	10772812
D1054.5	WBGene00008372	CHROMOSOME_V	10772789	10776558
D1054.13	WBGene00008379	CHROMOSOME_V	10802429	10804454
D1054.14	WBGene00008380	CHROMOSOME_V	10804705	10806020
D1054.9	WBGene00008376	CHROMOSOME_V	10785780	10791035
D1054.18	WBGene00077783	CHROMOSOME_V	10800753	10801271
F32D8.1	WBGene00009326	CHROMOSOME_V	10880817	10883292
F32D8.2	WBGene00009327	CHROMOSOME_V	10883758	10886083
F32D8.3	WBGene00009328	CHROMOSOME_V	10886950	10887820
F32D8.4	WBGene00009329	CHROMOSOME_V	10891318	10893541
F32D8.14	WBGene00009336	CHROMOSOME_V	10893629	10894748
C29A12.3	WBGene00002985	CHROMOSOME_V	10814092	10816697
D1054.15	WBGene00006481	CHROMOSOME_V	10806106	10807892
F32D8.6	WBGene00001303	CHROMOSOME_V	10896636	10897126
F32D8.8	WBGene00009332	CHROMOSOME_V	10901460	10902763
F58B4.2	WBGene00010235	CHROMOSOME_V	10917628	10918382
F58B4.7	WBGene00077682	CHROMOSOME_V	10922966	10923317
F58B4.6	WBGene00010239	CHROMOSOME_V	10925314	10926779
C29A12.6	WBGene00007800	CHROMOSOME_V	10847172	10852548
F53H10.2	WBGene00010012	CHROMOSOME_V	10852501	10865773
F32D8.15	WBGene00009325	CHROMOSOME_V	10904039	10906755
F32D8.10	WBGene00009333	CHROMOSOME_V	10906736	10909152
F58B4.3	WBGene00010236	CHROMOSOME_V	10929789	10930753
C29A12.4	WBGene00007799	CHROMOSOME_V	10825003	10846846
C29A12.7	WBGene00050888	CHROMOSOME_V	10841915	10842579
F58B4.4	WBGene00010237	CHROMOSOME_V	10930758	10931270
F32D8.5	WBGene00009330	CHROMOSOME_V	10894833	10896114
F32D8.13	WBGene00009335	CHROMOSOME_V	10895746	10896524
F17C11.3	WBGene00000726	CHROMOSOME_V	10949878	10951733
F32D8.7	WBGene00009331	CHROMOSOME_V	10898446	10900682
F32D8.9	WBGene00005001	CHROMOSOME_V	10900230	10901269
F58B4.1	WBGene00003549	CHROMOSOME_V	10918841	10921817
F17C11.4	WBGene00008915	CHROMOSOME_V	10951961	10953462
F17C11.5	WBGene00008916	CHROMOSOME_V	10953427	10954415
F17C11.1	WBGene00008913	CHROMOSOME_V	10941430	10942870
F17C11.17	WBGene00077761	CHROMOSOME_V	10942425	10943843
F17C11.2	WBGene00008914	CHROMOSOME_V	10948208	10949047
F17C11.6	WBGene00008917	CHROMOSOME_V	10955050	10955933
F17C11.11	WBGene00008922	CHROMOSOME_V	10937613	10940256
F58B4.5	WBGene00010238	CHROMOSOME_V	10932627	10934226
F17C11.12	WBGene00008923	CHROMOSOME_V	10934218	10936841
F17C11.10	WBGene00008921	CHROMOSOME_V	10961813	10965520
F32D8.12	WBGene00009334	CHROMOSOME_V	10887853	10891011
F32D8.11	WBGene00043302	CHROMOSOME_V	10887880	10888553
F17C11.8	WBGene00008919	CHROMOSOME_V	10958908	10960900
F17C11.13	WBGene00023503	CHROMOSOME_V	10955945	10956995
F17C11.7	WBGene00008918	CHROMOSOME_V	10956801	10958804
F53B7.4	WBGene00009967	CHROMOSOME_V	11000937	11002515
C13G3.1	WBGene00007553	CHROMOSOME_V	11011424	11012444
C13G3.2	WBGene00001991	CHROMOSOME_V	11021042	11022855
C45B11.9	WBGene00185117	CHROMOSOME_V	11040309	11040632
C45B11.8	WBGene00077699	CHROMOSOME_V	11040754	11041353
C45B11.5	WBGene00008106	CHROMOSOME_V	11041805	11042283
C45B11.2	WBGene00008105	CHROMOSOME_V	11042798	11043837
C45B11.4	WBGene00005295	CHROMOSOME_V	11047208	11048726
F53B7.2	WBGene00009965	CHROMOSOME_V	10992079	10994798
F53B7.5	WBGene00009968	CHROMOSOME_V	10967951	10980755
T04C12.7	WBGene00011429	CHROMOSOME_V	11054118	11055229
C45B11.1	WBGene00006443	CHROMOSOME_V	11036442	11039407
T04C12.1	WBGene00011427	CHROMOSOME_V	11058630	11059246
T04C12.9	WBGene00050889	CHROMOSOME_V	11062420	11063227
C13G3.3	WBGene00007554	CHROMOSOME_V	11027152	11030827
F53B7.7	WBGene00009969	CHROMOSOME_V	10998277	10999623
F53B7.3	WBGene00009966	CHROMOSOME_V	10999405	11000773
T04C12.2	WBGene00005296	CHROMOSOME_V	11055778	11057125
C45B11.6	WBGene00045379	CHROMOSOME_V	11044048	11045716
C45B11.3	WBGene00000981	CHROMOSOME_V	11045677	11046877
F17C11.9	WBGene00008920	CHROMOSOME_V	10965699	10967912
T04C12.3	WBGene00011428	CHROMOSOME_V	11064935	11065616
T04C12.8	WBGene00011430	CHROMOSOME_V	11067977	11069318
T04C12.5	WBGene00000064	CHROMOSOME_V	11076718	11078150
Y42A5A.5	WBGene00012780	CHROMOSOME_V	11107514	11109735
Y42A5A.1	WBGene00012776	CHROMOSOME_V	11088135	11097960
Y42A5A.2	WBGene00012777	CHROMOSOME_V	11090995	11093596
Y42A5A.3	WBGene00012778	CHROMOSOME_V	11095480	11096080
Y42A5A.4	WBGene00012779	CHROMOSOME_V	11098870	11107258
H19N07.4	WBGene00010408	CHROMOSOME_V	11119790	11122561
H19N07.1	WBGene00010405	CHROMOSOME_V	11110044	11113085
C06H2.6	WBGene00007390	CHROMOSOME_V	11124277	11125040
C06H2.2	WBGene00007386	CHROMOSOME_V	11125203	11127286
C06H2.1	WBGene00007385	CHROMOSOME_V	11122742	11123851
T19C4.7	WBGene00003771	CHROMOSOME_V	11147325	11147792
T19C4.1	WBGene00011838	CHROMOSOME_V	11149688	11151301
T19C4.2	WBGene00005196	CHROMOSOME_V	11151320	11152412
T19C4.8	WBGene00005195	CHROMOSOME_V	11152556	11155635
T19C4.9	WBGene00005199	CHROMOSOME_V	11157071	11158688
T19C4.3	WBGene00005198	CHROMOSOME_V	11160433	11161873
C06H2.3	WBGene00007387	CHROMOSOME_V	11127476	11130067
C06H2.5	WBGene00007389	CHROMOSOME_V	11134590	11140305
H19N07.2	WBGene00010406	CHROMOSOME_V	11113895	11118802
H19N07.3	WBGene00010407	CHROMOSOME_V	11118702	11119689
T19C4.4	WBGene00005197	CHROMOSOME_V	11163187	11164557
T19C4.6	WBGene00001663	CHROMOSOME_V	11174548	11177541
C06H2.4	WBGene00007388	CHROMOSOME_V	11141479	11143045
C06H2.7	WBGene00007391	CHROMOSOME_V	11143040	11144732
VK10D6R.1	WBGene00012152	CHROMOSOME_V	11183220	11183621
K10D6.3	WBGene00010743	CHROMOSOME_V	11200646	11201426
T19B10.1	WBGene00011830	CHROMOSOME_V	11217564	11219886
T19C4.5	WBGene00011839	CHROMOSOME_V	11172202	11174331
K10D6.1	WBGene00010741	CHROMOSOME_V	11191262	11193621
K10D6.4	WBGene00010744	CHROMOSOME_V	11201886	11216758
K10D6.2	WBGene00010742	CHROMOSOME_V	11193716	11195986
T19B10.8	WBGene00011835	CHROMOSOME_V	11241884	11244712
T19B10.11	WBGene00003509	CHROMOSOME_V	11244820	11245910
T19B10.9	WBGene00011836	CHROMOSOME_V	11248127	11250848
T19B10.4	WBGene00004152	CHROMOSOME_V	11226295	11228685
T19B10.12	WBGene00050898	CHROMOSOME_V	11251016	11251240
T19B10.10	WBGene00011837	CHROMOSOME_V	11251396	11252511
F07B10.6	WBGene00008552	CHROMOSOME_V	11253994	11255062
F07B10.5	WBGene00008551	CHROMOSOME_V	11256502	11258978
T19B10.2	WBGene00011831	CHROMOSOME_V	11221281	11222816
T19B10.3	WBGene00011832	CHROMOSOME_V	11222753	11225993
F07B10.4	WBGene00008550	CHROMOSOME_V	11261454	11263098
F07B10.1	WBGene00000539	CHROMOSOME_V	11263503	11265632
F07B10.2	WBGene00006167	CHROMOSOME_V	11266962	11268305
T19B10.5	WBGene00011833	CHROMOSOME_V	11234325	11237444
T19B10.6	WBGene00011834	CHROMOSOME_V	11237419	11239305
T19B10.7	WBGene00002072	CHROMOSOME_V	11239656	11241762
F07B10.3	WBGene00006166	CHROMOSOME_V	11269072	11270408
C03E10.6	WBGene00007283	CHROMOSOME_V	11271332	11272451
C03E10.5	WBGene00007282	CHROMOSOME_V	11273129	11278141
C03E10.1	WBGene00007279	CHROMOSOME_V	11291169	11292551
T03F7.6	WBGene00011403	CHROMOSOME_V	11294674	11296544
C03E10.3	WBGene00007281	CHROMOSOME_V	11286959	11288208
T03F7.5	WBGene00011402	CHROMOSOME_V	11296677	11298714
F07B10.7	WBGene00077514	CHROMOSOME_V	11259165	11260758
T03F7.4	WBGene00005270	CHROMOSOME_V	11299354	11300621
T03F7.2	WBGene00005268	CHROMOSOME_V	11303632	11304961
T03F7.3	WBGene00005269	CHROMOSOME_V	11301588	11302868
T03F7.1	WBGene00004910	CHROMOSOME_V	11305051	11308428
F47G9.2	WBGene00006189	CHROMOSOME_V	11322303	11323802
F47G9.6	WBGene00009833	CHROMOSOME_V	11329381	11330763
T02E9.6	WBGene00044203	CHROMOSOME_V	11332937	11334275
T04C12.4	WBGene00000065	CHROMOSOME_V	11071665	11074480
C03E10.4	WBGene00001645	CHROMOSOME_V	11282551	11286024
T02E9.1	WBGene00011381	CHROMOSOME_V	11349302	11352975
F55C10.1	WBGene00000554	CHROMOSOME_V	11375723	11378039
T02E9.3	WBGene00011382	CHROMOSOME_V	11362437	11366203
F55C10.5	WBGene00010109	CHROMOSOME_V	11383086	11384268
F47G9.4	WBGene00009831	CHROMOSOME_V	11317195	11321754
F47G9.1	WBGene00009829	CHROMOSOME_V	11323943	11326948
T03F7.7	WBGene00011404	CHROMOSOME_V	11311362	11313435
F47G9.3	WBGene00009830	CHROMOSOME_V	11313381	11316862
F55C10.4	WBGene00010108	CHROMOSOME_V	11386679	11388660
T02E9.5	WBGene00011383	CHROMOSOME_V	11342212	11344717
K03B8.1	WBGene00003535	CHROMOSOME_V	11391913	11393490
K03B8.14	WBGene00194783	CHROMOSOME_V	11390497	11390910
K03B8.11	WBGene00010526	CHROMOSOME_V	11390254	11390476
K03B8.4	WBGene00010523	CHROMOSOME_V	11394767	11395106
T02E9.2	WBGene00001716	CHROMOSOME_V	11344798	11346996
K03B8.3	WBGene00003537	CHROMOSOME_V	11395792	11397863
K03B8.2	WBGene00003536	CHROMOSOME_V	11398897	11400510
K03B8.5	WBGene00003538	CHROMOSOME_V	11401176	11403092
K03B8.7	WBGene00001712	CHROMOSOME_V	11411492	11412751
F55C10.3	WBGene00000728	CHROMOSOME_V	11388871	11389857
T26H10.1	WBGene00000955	CHROMOSOME_V	11415253	11420274
T26H10.2	WBGene00077782	CHROMOSOME_V	11423560	11424457
F55C10.2	WBGene00000727	CHROMOSOME_V	11385341	11386363
T11F9.1	WBGene00011709	CHROMOSOME_V	11459561	11461824
T11F9.3	WBGene00003539	CHROMOSOME_V	11470781	11472293
F57B7.4	WBGene00003248	CHROMOSOME_V	11446633	11449228
F57B7.3	WBGene00000729	CHROMOSOME_V	11449204	11450339
T11F9.5	WBGene00003540	CHROMOSOME_V	11472542	11473881
K03B8.9	WBGene00000951	CHROMOSOME_V	11412851	11415141
K03B8.6	WBGene00010524	CHROMOSOME_V	11407504	11409522
K03B8.8	WBGene00010525	CHROMOSOME_V	11409067	11411001
T11F9.22	WBGene00194784	CHROMOSOME_V	11479687	11479963
F57B7.1	WBGene00010191	CHROMOSOME_V	11438751	11441616
F57B7.2	WBGene00010192	CHROMOSOME_V	11441895	11443585
T11F9.6	WBGene00003541	CHROMOSOME_V	11474680	11477933
T11F9.7	WBGene00011710	CHROMOSOME_V	11475893	11476888
T11F9.13	WBGene00011714	CHROMOSOME_V	11482338	11482999
T11F9.14	WBGene00011715	CHROMOSOME_V	11480678	11480816
T11F9.11	WBGene00000982	CHROMOSOME_V	11489030	11490343
T11F9.12	WBGene00011713	CHROMOSOME_V	11493537	11496355
T11F9.9	WBGene00000730	CHROMOSOME_V	11484035	11484980
C55A6.12	WBGene00044019	CHROMOSOME_V	11501353	11503109
C55A6.10	WBGene00008339	CHROMOSOME_V	11505335	11508446
C55A6.5	WBGene00008334	CHROMOSOME_V	11515067	11516160
T11F9.18	WBGene00005227	CHROMOSOME_V	11485839	11488272
T11F9.10	WBGene00011712	CHROMOSOME_V	11487133	11488257
T11F9.21	WBGene00194712	CHROMOSOME_V	11492737	11493395
C55A6.4	WBGene00008333	CHROMOSOME_V	11516425	11517867
C55A6.7	WBGene00008336	CHROMOSOME_V	11519316	11520466
C55A6.9	WBGene00008338	CHROMOSOME_V	11521663	11523406
C55A6.11	WBGene00008340	CHROMOSOME_V	11520566	11521536
T11F9.2	WBGene00006486	CHROMOSOME_V	11462994	11466877
T11F9.4	WBGene00000007	CHROMOSOME_V	11466823	11470645
F38B7.10	WBGene00077536	CHROMOSOME_V	11545517	11546358
F38B7.11	WBGene00189933	CHROMOSOME_V	11547076	11548138
C55A6.6	WBGene00008335	CHROMOSOME_V	11513686	11514721
F38B7.4	WBGene00005976	CHROMOSOME_V	11552660	11554204
F38B7.3	WBGene00009534	CHROMOSOME_V	11549282	11551542
F38B7.5	WBGene00001110	CHROMOSOME_V	11554783	11558108
C55A6.2	WBGene00008331	CHROMOSOME_V	11509204	11512303
C55A6.3	WBGene00008332	CHROMOSOME_V	11512288	11513403
C55A6.1	WBGene00008330	CHROMOSOME_V	11503806	11504855
F38B7.7	WBGene00005977	CHROMOSOME_V	11562924	11564490
F38B7.8	WBGene00005978	CHROMOSOME_V	11564854	11566753
F43A11.1	WBGene00005979	CHROMOSOME_V	11583493	11585097
H12C20.5	WBGene00005981	CHROMOSOME_V	11581107	11582440
F43A11.3	WBGene00005980	CHROMOSOME_V	11586240	11588115
F43A11.6	WBGene00005973	CHROMOSOME_V	11589714	11592913
F38B7.1	WBGene00009532	CHROMOSOME_V	11527812	11541230
F43A11.4	WBGene00005971	CHROMOSOME_V	11593708	11594953
F35B12.1	WBGene00005975	CHROMOSOME_V	11599141	11600610
F35B12.4	WBGene00009384	CHROMOSOME_V	11609079	11610110
F38B7.2	WBGene00009533	CHROMOSOME_V	11543915	11545273
F35B12.5	WBGene00009385	CHROMOSOME_V	11610689	11613036
F35B12.6	WBGene00009386	CHROMOSOME_V	11613288	11614858
F35B12.10	WBGene00009389	CHROMOSOME_V	11625835	11629304
H12C20.2	WBGene00004064	CHROMOSOME_V	11566782	11573073
H12C20.6	WBGene00003691	CHROMOSOME_V	11570417	11572314
H12C20.3	WBGene00003658	CHROMOSOME_V	11573419	11575851
F46F3.1	WBGene00000449	CHROMOSOME_V	11661534	11664679
F35B12.9	WBGene00009388	CHROMOSOME_V	11601100	11602342
F35B12.2	WBGene00000983	CHROMOSOME_V	11602276	11604189
F35B12.3	WBGene00009383	CHROMOSOME_V	11602569	11606483
W05E10.2	WBGene00012281	CHROMOSOME_V	11687407	11689156
T27F2.2	WBGene00012100	CHROMOSOME_V	11631413	11637273
T27F2.3	WBGene00000249	CHROMOSOME_V	11644355	11645353
F35B12.7	WBGene00003762	CHROMOSOME_V	11616264	11616869
F35B12.8	WBGene00009387	CHROMOSOME_V	11616793	11618248
W05E10.5	WBGene00012282	CHROMOSOME_V	11693080	11695679
T27F2.1	WBGene00004806	CHROMOSOME_V	11645460	11650074
T27F2.4	WBGene00012101	CHROMOSOME_V	11650059	11650780
W05E10.4	WBGene00006609	CHROMOSOME_V	11709756	11715885
B0240.3	WBGene00000907	CHROMOSOME_V	11718070	11725634
F46F3.3	WBGene00009791	CHROMOSOME_V	11667472	11669372
F46F3.2	WBGene00009790	CHROMOSOME_V	11669345	11672564
B0240.2	WBGene00007117	CHROMOSOME_V	11733525	11736950
B0240.1	WBGene00004359	CHROMOSOME_V	11727879	11730142
F46F3.4	WBGene00000146	CHROMOSOME_V	11675923	11685259
T04F3.2	WBGene00011437	CHROMOSOME_V	11757649	11758574
T04F3.1	WBGene00011436	CHROMOSOME_V	11740211	11754181
T04F3.3	WBGene00011438	CHROMOSOME_V	11758916	11760530
W05E10.1	WBGene00012280	CHROMOSOME_V	11689403	11691678
W05E10.3	WBGene00000453	CHROMOSOME_V	11701742	11705383
F55A11.1	WBGene00010075	CHROMOSOME_V	11763119	11764360
F55A11.2	WBGene00006373	CHROMOSOME_V	11764885	11767206
F55A11.4	WBGene00010077	CHROMOSOME_V	11771227	11773477
T04C12.6	WBGene00000063	CHROMOSOME_V	11079148	11082479
F55A11.5	WBGene00044631	CHROMOSOME_V	11773701	11776615
T04F3.5	WBGene00077538	CHROMOSOME_V	11760652	11761876
T04F3.4	WBGene00011439	CHROMOSOME_V	11761872	11763049
B0240.4	WBGene00007118	CHROMOSOME_V	11730973	11733461
D2023.5	WBGene00008409	CHROMOSOME_V	11825869	11827048
F55A11.3	WBGene00004768	CHROMOSOME_V	11767307	11769883
F55A11.8	WBGene00010081	CHROMOSOME_V	11788135	11789107
D2023.6	WBGene00008410	CHROMOSOME_V	11827305	11829351
R13H4.5	WBGene00011263	CHROMOSOME_V	11860655	11862267
F55A11.6	WBGene00010079	CHROMOSOME_V	11781104	11784512
F55A11.11	WBGene00010082	CHROMOSOME_V	11781793	11784544
F55A11.7	WBGene00010080	CHROMOSOME_V	11784304	11787424
D2023.4	WBGene00008408	CHROMOSOME_V	11825010	11825745
D2023.1	WBGene00014300	CHROMOSOME_V	11789530	11800520
R13H4.7	WBGene00011265	CHROMOSOME_V	11866417	11868215
R13H4.6	WBGene00011264	CHROMOSOME_V	11863091	11865550
D2023.3	WBGene00008407	CHROMOSOME_V	11802085	11811531
D2023.9	WBGene00195062	CHROMOSOME_V	11811379	11811993
K12G11.1	WBGene00010788	CHROMOSOME_V	11875340	11879119
K12G11.2	WBGene00010789	CHROMOSOME_V	11880048	11883141
K12G11.3	WBGene00010790	CHROMOSOME_V	11888216	11889631
K12G11.4	WBGene00010791	CHROMOSOME_V	11889699	11891175
K12G11.5	WBGene00005967	CHROMOSOME_V	11891792	11893432
D2023.2	WBGene00004258	CHROMOSOME_V	11817763	11822510
K12G11.6	WBGene00010792	CHROMOSOME_V	11894412	11895543
F58H1.3	WBGene00010286	CHROMOSOME_V	11933603	11935036
F58H1.6	WBGene00010289	CHROMOSOME_V	11942898	11944632
F58H1.8	WBGene00138720	CHROMOSOME_V	11935126	11937067
F58H1.4	WBGene00001466	CHROMOSOME_V	11936839	11937769
R13H4.4	WBGene00001978	CHROMOSOME_V	11845857	11852146
D2023.7	WBGene00000731	CHROMOSOME_V	11829562	11831203
R13H4.1	WBGene00011261	CHROMOSOME_V	11831183	11843606
R13H4.3	WBGene00011262	CHROMOSOME_V	11833609	11835632
R13H4.2	WBGene00014826	CHROMOSOME_V	11836339	11838000
R13H4.8	WBGene00011266	CHROMOSOME_V	11839522	11840280
C52E4.1	WBGene00000781	CHROMOSOME_V	11975495	11976740
F58H1.1	WBGene00010284	CHROMOSOME_V	11927632	11933306
F58H1.2	WBGene00010285	CHROMOSOME_V	11929085	11929971
R31.1	WBGene00004855	CHROMOSOME_V	11899544	11916604
F58H1.7	WBGene00010290	CHROMOSOME_V	11962983	11964789
F58H1.5	WBGene00010288	CHROMOSOME_V	11958371	11962681
C52E4.2	WBGene00003235	CHROMOSOME_V	11976754	11978238
C52E4.7	WBGene00008259	CHROMOSOME_V	11994282	11995820
C52E4.3	WBGene00004917	CHROMOSOME_V	11978498	11979951
F57F5.3	WBGene00010205	CHROMOSOME_V	12004612	12006586
F57F5.1	WBGene00010204	CHROMOSOME_V	12003008	12004581
F57F5.2	WBGene00001553	CHROMOSOME_V	11995848	12001757
C52E4.12	WBGene00194785	CHROMOSOME_V	11996160	11996537
C52E4.4	WBGene00004501	CHROMOSOME_V	11980482	11982417
F10C2.2	WBGene00002241	CHROMOSOME_V	12032236	12040854
F10C2.4	WBGene00008645	CHROMOSOME_V	12041587	12045316
C52E4.5	WBGene00008258	CHROMOSOME_V	11982601	11986096
C52E4.6	WBGene00000876	CHROMOSOME_V	11990990	11993748
F10C2.7	WBGene00008647	CHROMOSOME_V	12053932	12056301
R07B7.1	WBGene00000533	CHROMOSOME_V	12060214	12063349
R07B7.3	WBGene00004138	CHROMOSOME_V	12063414	12065372
R07B7.5	WBGene00011089	CHROMOSOME_V	12068698	12070500
F57F5.5	WBGene00004032	CHROMOSOME_V	12014369	12024143
F10C2.3	WBGene00008644	CHROMOSOME_V	12021173	12023830
F57F5.4	WBGene00000073	CHROMOSOME_V	12009531	12013586
F10C2.6	WBGene00001095	CHROMOSOME_V	12048723	12052163
F10C2.5	WBGene00008646	CHROMOSOME_V	12045410	12048613
R07B7.8	WBGene00011092	CHROMOSOME_V	12081069	12084297
R07B7.10	WBGene00011094	CHROMOSOME_V	12084406	12086309
R07B7.11	WBGene00011095	CHROMOSOME_V	12087214	12088910
R07B7.2	WBGene00011087	CHROMOSOME_V	12056543	12059730
R07B7.15	WBGene00011099	CHROMOSOME_V	12094354	12095928
R07B7.13	WBGene00011097	CHROMOSOME_V	12092006	12094044
R07B7.14	WBGene00011098	CHROMOSOME_V	12096214	12097826
R07B7.16	WBGene00011100	CHROMOSOME_V	12098129	12100009
R07B7.4	WBGene00011088	CHROMOSOME_V	12065940	12067938
C13C4.3	WBGene00003726	CHROMOSOME_V	12107122	12109118
C13C4.4	WBGene00007548	CHROMOSOME_V	12109145	12110959
R07B7.6	WBGene00011090	CHROMOSOME_V	12072857	12074969
R07B7.9	WBGene00011093	CHROMOSOME_V	12077829	12080355
R07B7.12	WBGene00011096	CHROMOSOME_V	12089053	12091774
C13C4.7	WBGene00007551	CHROMOSOME_V	12118972	12120795
C13C4.8	WBGene00195250	CHROMOSOME_V	12117998	12118968
C27A7.2	WBGene00007754	CHROMOSOME_V	12138231	12140259
C27A7.4	WBGene00000490	CHROMOSOME_V	12144275	12150670
C13C4.2	WBGene00007547	CHROMOSOME_V	12101266	12103267
C13C4.1	WBGene00007546	CHROMOSOME_V	12101749	12106488
C27A7.7	WBGene00005592	CHROMOSOME_V	12163186	12164516
C13C4.6	WBGene00007550	CHROMOSOME_V	12121649	12125077
C27A7.6	WBGene00007757	CHROMOSOME_V	12124828	12127318
VC27A7L.1	WBGene00012147	CHROMOSOME_V	12165192	12166643
ZK863.2	WBGene00000614	CHROMOSOME_V	12166686	12167734
ZK863.1	WBGene00014122	CHROMOSOME_V	12168202	12170189
C13C4.5	WBGene00007549	CHROMOSOME_V	12114971	12117542
ZK863.9	WBGene00044790	CHROMOSOME_V	12177023	12179419
ZK863.5	WBGene00005082	CHROMOSOME_V	12184929	12186226
C27A7.3	WBGene00007755	CHROMOSOME_V	12140856	12144267
C27A7.1	WBGene00007753	CHROMOSOME_V	12131430	12137379
ZK863.8	WBGene00014125	CHROMOSOME_V	12186306	12187477
C27A7.8	WBGene00007758	CHROMOSOME_V	12153056	12154246
C27A7.9	WBGene00007759	CHROMOSOME_V	12154243	12154635
ZK863.3	WBGene00014123	CHROMOSOME_V	12179483	12181393
T04H1.1	WBGene00011448	CHROMOSOME_V	12236875	12238675
ZK863.4	WBGene00014124	CHROMOSOME_V	12181478	12184177
C27A7.5	WBGene00007756	CHROMOSOME_V	12154855	12162280
T04H1.3	WBGene00011450	CHROMOSOME_V	12241410	12241893
K12F2.1	WBGene00003515	CHROMOSOME_V	12226796	12236667
T04H1.6	WBGene00003075	CHROMOSOME_V	12252627	12255375
T04H1.7	WBGene00011452	CHROMOSOME_V	12255602	12258774
T04H1.8	WBGene00011453	CHROMOSOME_V	12258962	12261186
F55C5.2	WBGene00010092	CHROMOSOME_V	12264376	12265484
ZK836.2	WBGene00014098	CHROMOSOME_V	12194458	12205467
ZK836.3	WBGene00014099	CHROMOSOME_V	12194544	12195922
ZK836.1	WBGene00003057	CHROMOSOME_V	12197413	12198606
K12F2.2	WBGene00006874	CHROMOSOME_V	12213307	12225901
T04H1.9	WBGene00006539	CHROMOSOME_V	12261784	12263349
F55C5.1	WBGene00010091	CHROMOSOME_V	12263348	12263826
F55C5.5	WBGene00010094	CHROMOSOME_V	12270251	12271530
T04H1.2	WBGene00011449	CHROMOSOME_V	12242298	12245040
F55C5.6	WBGene00010095	CHROMOSOME_V	12279486	12281442
F55C5.10	WBGene00010098	CHROMOSOME_V	12283467	12283980
ZK863.6	WBGene00001088	CHROMOSOME_V	12191295	12192366
ZK863.7	WBGene00004384	CHROMOSOME_V	12192255	12194426
F55C5.9	WBGene00005241	CHROMOSOME_V	12292194	12293783
F55C5.4	WBGene00010093	CHROMOSOME_V	12271864	12275644
F55C5.11	WBGene00044791	CHROMOSOME_V	12275605	12276988
